	1H_pinene_CDCl3	1H_benzyl_benzoate_CDCl3	1H_limonene_CDCl3_3	1H_pinene_benzylbenzoate_CDCl3	
4.85721	0.000102116	0.000143759	0.00123655	0.000226237	
4.85733	-1.47931e-05	0.000192419	0.00120569	0.000330891	
4.85745	-0.000131704	0.000241071	0.00134784	0.000410534	
4.85758	-0.000248613	0.000289731	0.00149	0.000490177	
4.8577	1.52681e-05	2.88859e-05	0.00150689	0.000506982	
4.85782	0.000279149	-0.000231951	0.00152379	0.000123616	
4.85794	0.000171244	-0.000398539	0.00154068	-0.000274755	
4.85806	6.33392e-05	-0.00021711	0.00155758	-0.000272959	
4.85818	-4.45656e-05	-0.00010819	0.00168261	-6.10724e-05	
4.85831	-0.000152471	7.37607e-07	0.00180764	-8.92878e-05	
4.85843	0.00011141	0.000131413	0.00175966	-0.000332594	
4.85855	0.000375364	0.000262089	0.00171167	-0.000335798	
4.85867	0.000350529	0.00020425	0.00156276	-4.88795e-05	
4.85879	0.000325695	0.000146419	0.00141385	0.000238039	
4.85891	0.000300862	4.50909e-05	0.00126494	0.000274852	
4.85904	0.000276027	0.000291765	0.00111603	7.15628e-05	
4.85916	0.000274429	0.000534818	0.00105723	1.33328e-05	
4.85928	0.000272833	0.000429861	0.000998432	-4.48935e-05	
4.8594	0.000285177	5.66468e-05	0.00109102	-0.000118129	
4.85952	0.000297593	3.1434e-05	0.00118361	-0.000191361	
4.85964	0.000156576	0.000380695	0.00148853	-0.000151265	
4.85977	0.000238631	0.000729956	0.00144742	-0.000111092	
4.85989	0.000418279	0.000810951	0.00131259	-7.09966e-05	
4.86001	0.00022614	0.000891954	0.00117776	-3.08268e-05	
4.86013	-0.000244837	0.000730067	0.00146826	9.26852e-06	
4.86025	-0.000492742	0.000568181	0.00175876	4.94421e-05	
4.86037	-0.000220148	0.000406295	0.00155184	8.95374e-05	
4.8605	5.24465e-05	0.000244416	0.00134491	0.000129711	
4.86062	5.54975e-05	0.00049942	0.00136958	0.000234835	
4.86074	5.85467e-05	0.000754423	0.00174028	0.000340037	
4.86086	6.15958e-05	0.000799172	0.00184425	0.000430152	
4.86098	6.46468e-05	0.000495903	0.00160219	0.000520345	
4.8611	-5.77811e-05	0.000428274	0.00144302	0.00056044	
4.86123	-0.000180209	0.000360645	0.0016299	0.000360511	
4.86135	0.000194626	0.000271261	0.00179514	0.000160508	
4.86147	0.000569535	0.000181884	0.00161435	0.000200678	
4.86159	0.000407241	8.25301e-05	0.00144888	0.0001573	
4.86171	-0.000126766	-1.68234e-05	0.00128341	0.000114001	
4.86183	-0.000256455	-0.000116169	0.00150002	8.56295e-05	
4.86196	0.000134356	-0.000215523	0.00171663	5.73359e-05	
4.86208	0.000422927	-0.000108242	0.00187556	2.89641e-05	
4.8622	0.000190996	-9.61125e-07	0.0020345	6.74278e-07	
4.86232	-0.000161765	0.00010632	0.00202042	-2.76975e-05	
4.86244	-0.00014274	0.000213601	0.00200634	-5.59911e-05	
4.86256	0.000223599	0.000117876	0.00204092	-0.0001719	
4.86269	0.000366941	2.21506e-05	0.0020755	-0.00028773	
4.86281	0.000287209	-0.000225835	0.00211008	-0.000403639	
4.86293	0.000207478	-0.000473812	0.00214466	-0.000519469	
4.86305	0.000104511	-0.000739917	0.0024676	-0.000435293	
4.86317	1.54413e-06	-0.000658013	0.00279054	-0.000351038	
4.86329	-0.000101423	-0.000249848	0.00301977	-0.000266861	
4.86342	-0.00020439	0.000158317	0.00290296	-0.00018261	
4.86354	-0.000142595	0.000362851	0.00298856	-0.000150096	
4.86366	-8.07997e-05	0.000567392	0.00307417	-0.000117503	
4.86378	-1.90064e-05	0.000481918	0.00313815	-8.49888e-05	
4.8639	4.27887e-05	0.000396445	0.00320213	-5.23962e-05	
4.86402	0.000313714	0.000452347	0.00312914	-2.9888e-05	
4.86414	0.000584638	0.000508256	0.00305615	-7.29784e-06	
4.86427	0.000483777	0.000564158	0.00327152	-0.000224892	
4.86439	0.000382988	0.000620067	0.00348689	-0.000442408	
4.86451	0.000269346	0.000404991	0.00353645	-0.00014478	
4.86463	0.000155704	0.000189923	0.00358601	0.000152923	
4.86475	4.20623e-05	0.000264861	0.00363557	0.000290483	
4.86487	-7.15777e-05	0.000339799	0.00368513	2.79509e-05	
4.865	-4.11533e-05	0.000197232	0.00372028	-0.000424743	
4.86512	-1.0727e-05	5.46575e-05	0.00375542	-0.000637256	
4.86524	3.36394e-05	8.60989e-05	0.00379057	-0.000609744	
4.86536	7.80802e-05	0.000117533	0.00382571	-0.000582155	
4.86548	6.07967e-05	0.000113629	0.00384103	-0.000665002	
4.8656	0.00026666	0.000109717	0.00385635	-0.00074777	
4.86573	0.000556173	0.000105806	0.00404468	-0.000590514	
4.86585	0.000473902	0.000101902	0.00423302	-0.000433184	
4.86597	0.000163911	0.000134245	0.00425555	-0.000506029	
4.86609	-0.000146082	0.000166588	0.00427807	-0.000578791	
4.86621	-0.000107523	0.000198931	0.0043006	-0.000651635	
4.86633	-6.89644e-05	0.000231273	0.00432313	-0.000724401	
4.86646	-0.000111734	0.000172079	0.00451867	-0.00078474	
4.86658	-0.000154505	0.000112891	0.00471422	-0.000845	
4.8667	-0.000197275	0.000459708	0.00450606	-0.000905339	
4.86682	-0.000240045	0.000806533	0.0042979	-0.000965599	
4.86694	-0.000148041	0.000747345	0.00440333	-0.00106095	
4.86706	-5.60395e-05	0.000688151	0.00450876	-0.00115623	
4.86719	0.000245092	0.000628956	0.0045421	-0.00125158	
4.86731	0.000546226	0.000569768	0.00422941	-0.00134685	
4.86743	0.000294907	0.000510409	0.00375542	-0.000901744	
4.86755	-0.000179412	0.000451043	0.00362746	-0.000456631	
4.86767	-0.000240117	0.000565693	0.00357159	-0.000331655	
4.86779	7.09631e-05	0.000680335	0.00351572	-0.00060685	
4.86792	0.000205446	0.000954486	0.00336253	-0.000982087	
4.86804	-3.18587e-05	0.00122863	0.00320934	-0.00111723	
4.86816	-0.000259869	0.00132877	0.00322917	-0.00101226	
4.86828	-0.000116091	0.00142892	0.00324899	-0.000907291	
4.8684	2.63378e-06	0.00151819	0.00320303	-0.000862349	
4.86852	-0.000101641	0.00160746	0.00315708	-0.000817411	
4.86865	-0.000289567	0.00169673	0.00311112	-0.000772469	
4.86877	-0.000105707	0.00178599	0.00306516	-0.000727527	
4.86889	0.000347698	0.00165775	0.00303002	-0.000657577	
4.86901	0.000429315	0.00152951	0.00299487	-0.000587624	
4.86913	7.40867e-05	0.00140128	0.00295973	-0.000517674	
4.86925	-0.000281144	0.00127304	0.00292458	-0.00044772	
4.86938	-0.000234671	0.00118468	0.00291377	-0.000406533	
4.8695	-0.000188198	0.00109632	0.00290296	-0.000365343	
4.86962	-0.000141725	0.00118196	0.00289214	-0.000324152	
4.86974	-9.52501e-05	0.0012676	0.00288133	-0.000282962	
4.86986	-6.2719e-05	0.00136412	0.00257134	-0.000666954	
4.86998	-3.01879e-05	0.00146064	0.00226136	-0.00105095	
4.87011	2.34321e-06	0.00126715	0.00175673	-0.0011148	
4.87023	3.49469e-05	0.00107366	0.00159813	-0.000778485	
4.87035	6.68969e-05	0.000736974	0.00176123	-0.000567224	
4.87047	9.88469e-05	0.00040029	0.00192434	-0.000596065	
4.87059	0.000130799	0.000817634	0.00182071	-0.00070494	
4.87071	0.000162749	0.00123498	0.00171708	-0.000813816	
4.87084	1.34539e-05	0.00114118	0.0018153	-0.000767622	
4.87096	-0.000135843	0.00104738	0.00191352	-0.000721432	
4.87108	-6.20652e-05	0.000953577	0.00162967	-0.000675239	
4.8712	1.17831e-05	0.000859775	0.00134582	-0.000629049	
4.87132	-9.22009e-05	0.000678405	0.0011167	-0.000435919	
4.87144	-0.000196185	0.000497036	0.00123363	-0.000242788	
4.87156	-0.000300169	0.000837684	0.00137217	-4.96618e-05	
4.87169	-0.000404153	0.00117833	0.00116469	0.000143468	
4.87181	-0.000117762	0.000949837	0.000892325	5.64791e-05	
4.87193	0.000168631	0.000721343	0.000965992	-3.05139e-05	
4.87205	8.3236e-05	0.000666849	0.00111175	-0.000117503	
4.87217	-2.08616e-06	0.000612363	0.00125751	-0.000204492	
4.87229	-7.81864e-05	0.000530683	0.00123746	-4.88795e-05	
4.87242	-0.000154287	0.000449009	0.00121741	0.000106733	
4.87254	-0.000230387	0.000541337	0.00119736	0.000262346	
4.87266	-0.000306487	0.000633657	0.00117731	0.000417959	
4.87278	-7.58637e-05	0.000522979	0.000854478	0.000228427	
4.8729	0.000154762	0.0004123	0.00053165	3.8892e-05	
4.87302	0.000162313	0.00047563	0.000497182	0.000249527	
4.87315	0.000169937	0.000538953	0.000462714	0.000460166	
4.87327	9.57977e-05	0.000611797	0.000523765	0.000453833	
4.87339	2.17315e-05	0.000684641	0.000584816	0.000447504	
4.87351	-5.23366e-05	0.000467472	0.000645868	0.000441171	
4.87363	-0.000126403	0.000250302	0.000706919	0.000434842	
4.87375	-0.00018188	0.000225268	0.000868896	0.000533555	
4.87388	-0.000237357	0.000200234	0.00103087	0.000632267	
4.874	5.57154e-05	0.000175193	0.000580085	0.000345819	
4.87412	0.000348786	0.000150159	0.000129298	5.937e-05	
4.87424	0.000300789	0.000116058	-0.000117835	0.000175592	
4.87436	-0.000118922	8.19638e-05	-1.8937e-05	0.000531916	
4.87448	-0.000454983	0.000337876	0.000101589	0.000603117	
4.87461	-0.000567971	0.000593781	-0.000123918	0.000274148	
4.87473	-0.000388177	0.000672065	-0.000244894	1.02073e-05	
4.87485	-0.000208383	0.000750341	-1.98381e-05	0.000146437	
4.87497	-0.00023772	0.000654615	0.000486368	0.000407722	
4.87509	-0.000267057	0.00055889	0.000415856	0.0004289	
4.87521	-0.000365231	0.000394061	2.33036e-05	0.00035895	
4.87534	-0.000463333	0.000229232	-0.000369249	0.000288997	
4.87546	-0.000338364	0.000354409	-0.000163455	0.000204042	
4.87558	-0.000213394	0.000479594	4.23398e-05	0.000119083	
4.8757	-0.000311498	0.000340141	-0.000346608	0.000249214	
4.87582	-0.000409599	0.000200689	-0.000735556	0.00037935	
4.87594	-0.000298571	0.000351243	-0.00093707	0.000509482	
4.87607	-0.000187544	0.000501797	-0.000792552	0.000639617	
4.87619	-0.00017244	0.000505537	-0.000759773	0.000672206	
4.87631	-0.000380335	0.000509277	-0.00107303	0.000704799	
4.87643	-0.0003791	0.00051301	-0.00117001	0.000737391	
4.87655	-0.000154795	0.00051675	-0.00126699	0.000769984	
4.87667	-1.99303e-07	0.000563987	-0.00109724	0.000827588	
4.8768	-6.86739e-05	0.000611231	-0.000927495	0.000885189	
4.87692	-0.000230096	0.000658467	-0.000757746	0.000542622	
4.87704	-1.9731e-05	0.000705712	-0.000587997	0.000200056	
4.87716	0.000254823	0.000521846	-0.000823303	0.000326749	
4.87728	0.000157593	0.000337988	-0.00105861	0.000453442	
4.8774	-0.000204535	0.000560142	-0.00100556	0.000580139	
4.87753	-0.000343593	0.000782289	-0.000952501	0.000706833	
4.87765	-0.000120157	0.00077606	-0.000960724	0.000713475	
4.87777	0.000103276	0.000769831	-0.000968947	0.000720117	
4.87789	-3.11323e-05	0.000763595	-0.000825781	0.000726763	
4.87801	-0.00016547	0.000757366	-0.000682615	0.000733405	
4.87813	-3.49805e-05	0.000755668	-0.000573691	0.000507452	
4.87826	9.55071e-05	0.000753969	-0.0008108	0.000281494	
4.87838	0.000225995	0.00075227	-0.00112	0.000455711	
4.8785	0.000356484	0.000750571	-0.0014292	0.000629924	
4.87862	0.000296433	0.000922874	-0.00168793	0.000579044	
4.87874	0.000236379	0.00109518	-0.00160064	0.000528164	
4.87886	0.000176327	0.000977479	-0.00130428	0.00047728	
4.87898	0.000116348	0.000859775	-0.00100792	0.0004264	
4.87911	0.00022527	0.000982694	-0.00108959	0.000200447	
4.87923	0.000334192	0.00110561	-0.00117125	-2.54326e-05	
4.87935	0.000443112	0.00138078	-0.00118082	-0.000236381	
4.87947	0.000552034	0.00165594	-0.000844366	-0.000447251	
4.87959	0.000419294	0.00167736	-0.00057279	-0.000433106	
4.87971	0.000286557	0.00135075	-0.000647245	-0.00017878	
4.87984	0.000153817	0.00112204	-0.000793791	0.000180516	
4.87996	2.10777e-05	0.00106732	-0.000940336	0.000139717	
4.88008	6.26128e-05	0.00116213	-0.00104813	-0.000126258	
4.8802	0.000104148	0.00125696	-0.00115593	-0.000152048	
4.88032	0.000145683	0.00118864	-0.00130698	6.21825e-05	
4.88044	0.00018722	0.00112034	-0.001112	0.000276495	
4.88057	8.4687e-05	0.00100852	-0.0007404	-0.000219576	
4.88069	-1.78441e-05	0.000896707	-0.00071483	-0.000715569	
4.88081	-0.000120375	0.000958905	-0.000992038	-0.000731435	
4.88093	-0.000222834	0.00102109	-0.00126925	-0.000347052	
4.88105	-1.69724e-05	0.00102302	-0.001104	-0.000236303	
4.88117	0.000188962	0.00102495	-0.000938759	-0.000365578	
4.8813	0.000171825	0.00102688	-0.000773516	-0.000334859	
4.88142	0.000154689	0.0010288	-0.000608272	-0.000304066	
4.88154	-1.58101e-05	0.000653714	-0.000749411	-0.000218328	
4.88166	-0.000186309	0.000278622	-0.000890549	-0.000132509	
4.88178	-0.000356808	0.000316799	-0.000858672	-4.6771e-05	
4.8819	-0.000527307	0.000528984	-0.000826795	3.90485e-05	
4.88203	-0.000449246	0.000411279	-0.00100668	-0.000110313	
4.88215	-0.000371113	0.000119574	-0.00118657	-0.000259593	
4.88227	-0.000292979	0.000125125	-0.00138808	-8.78424e-06	
4.88239	-0.000214847	0.000478685	-0.00124356	0.000242103	
4.88251	-0.00012742	0.000640117	-0.00113509	5.77271e-05	
4.88263	-3.9991e-05	0.000453539	-0.00102662	-0.00012657	
4.88276	-0.00032435	9.29534e-05	-0.00118488	-7.08438e-05	
4.88288	-0.000608709	8.03769e-05	-0.00134314	0.000225063	
4.883	-0.000219712	0.000342064	-0.00111898	0.00032378	
4.88312	0.000169283	0.000255741	-0.00089483	2.24002e-05	
4.88324	3.77782e-05	-0.000113338	-0.000519286	-0.000174012	
4.88336	-9.37264e-05	-0.000482425	-0.000143743	-0.000130244	
4.88349	-0.000136932	-0.000423744	0.000213779	-0.000101559	
4.88361	-0.000180136	-1.70469e-05	0.000225268	-7.27959e-05	
4.88373	-0.000223342	0.000291765	-8.76477e-05	-2.91057e-05	
4.88385	-0.000266476	0.000426576	-0.000400563	1.46627e-05	
4.88397	-0.000202794	0.000270471	-0.000309775	0.000155896	
4.88409	-0.00013911	0.000114359	-0.000218987	0.000297204	
4.88422	-0.000284556	0.000121385	-0.000128198	0.000438437	
4.88434	-0.000430003	0.000128411	-3.74098e-05	0.000579748	
4.88446	-0.000120012	8.10549e-05	-3.31295e-05	0.000520892	
4.88458	0.000413051	3.37064e-05	-2.88491e-05	0.000462119	
4.8847	0.000578975	-1.36495e-05	-0.000312929	0.000403266	
4.88482	0.000298828	-6.10054e-05	-0.000597008	0.000344489	
4.88495	-0.00012858	2.21506e-05	-0.000583716	0.000158709	
4.88507	-0.000109773	0.000105299	-0.000570425	-2.69972e-05	
4.88519	0.000127457	0.000188448	-0.000535506	-0.000212777	
4.88531	0.000141617	0.000271603	-0.000500588	-0.000398483	
4.88543	0.000123246	0.000256874	-0.000447647	-0.000304144	
4.88555	0.000104874	0.000242144	-4.86742e-05	-0.00020973	
4.88568	7.25612e-05	0.00040143	0.000177283	-0.000115391	
4.8858	4.0248e-05	0.000560708	5.72084e-05	-2.09771e-05	
4.88592	0.000111265	0.000508823	-4.03384e-05	-1.41785e-05	
4.88604	0.000182355	0.000456937	-0.000137885	-7.29784e-06	
4.88616	0.000253445	0.000405051	0.000146645	-4.99189e-07	
4.88628	0.000324534	0.000353165	0.000431174	6.3777e-06	
4.88641	3.31309e-05	0.00054054	0.000629197	1.31764e-05	
4.88653	-0.000258271	0.000727914	0.000827219	2.0057e-05	
4.88665	-0.000177886	0.000509277	0.00052782	1.18501e-05	
4.88677	-9.7502e-05	0.000290632	0.000228422	3.72157e-06	
4.88689	-0.000203157	0.000325069	0.000172101	3.63141e-05	
4.88701	-0.00030881	0.000359513	0.000461813	-0.000171196	
4.88713	-0.000191392	0.000393949	0.000600135	-0.000483751	
4.88726	-7.3975e-05	0.000428386	0.000392426	-0.000396136	
4.88738	-7.274e-05	0.000426576	0.000260412	0.000111658	
4.8875	-7.15051e-05	0.000424765	0.000474429	0.00037935	
4.88762	-7.0272e-05	0.000422947	0.000688446	8.6803e-05	
4.88774	-6.89644e-05	0.000421137	0.000556431	-0.000205744	
4.88786	5.42626e-05	0.000441074	0.000361337	-0.000198163	
4.88799	0.00017749	0.000461012	0.000512276	-0.000190582	
4.88811	7.76444e-05	0.000306949	0.00061996	-0.000182997	
4.88823	-2.22009e-05	0.000152878	0.000727645	-0.000175416	
4.88835	-6.62785e-05	0.000285193	0.000521738	-0.000212856	
4.88847	-0.000110354	0.000417516	0.000315831	-0.000250295	
4.88859	6.86403e-05	0.00054983	0.000513628	-0.00028773	
4.88872	0.000247708	0.000682145	0.000711424	-0.000325169	
4.88884	0.00013254	0.000686228	0.000653752	-0.000191908	
4.88896	1.74474e-05	0.000690304	0.00059608	-5.8651e-05	
4.88908	-9.76473e-05	0.000705257	0.000387019	7.46101e-05	
4.8892	-0.00021274	0.00072021	0.000177959	0.000207871	
4.88932	-0.00014659	0.000626408	-4.55203e-05	-1.90251e-05	
4.88945	-8.04383e-05	0.000706613	7.70329e-05	-0.000245918	
4.88957	-2.82284e-05	0.000895575	0.000408647	-0.00047281	
4.88969	2.39816e-05	0.00073652	0.00074026	-0.000699703	
4.88981	3.66904e-05	0.000227645	0.000582564	-0.000568945	
4.88993	-0.000173675	-0.000107221	0.000424867	-0.000438187	
4.89005	-0.000523459	0.000188679	0.000418559	-0.000307426	
4.89018	-0.000427099	0.000658587	0.000412251	-0.000176668	
4.8903	-0.000126258	0.000813104	0.000550123	-0.000165962	
4.89042	-4.84865e-05	0.000619613	0.000341963	-0.000155251	
4.89054	-0.000189142	0.000458747	4.00869e-05	-0.000144545	
4.89066	-0.000329796	0.000297882	-0.00026179	-0.000133839	
4.89078	9.07145e-05	0.000262089	-0.000197585	-8.38153e-05	
4.89091	0.000511298	0.000226289	-0.00013338	-3.37176e-05	
4.89103	0.00041138	0.000364497	-0.000220563	1.63056e-05	
4.89115	0.000311462	0.000502706	-0.000307747	6.64033e-05	
4.89127	0.000364907	0.000633657	-0.00025796	-3.62471e-06	
4.89139	0.000418352	0.000764616	0.000137859	-7.35782e-05	
4.89151	0.000248725	0.00106958	0.000396707	-0.000128601	
4.89164	7.90972e-05	0.00137454	7.88351e-05	-0.000183545	
4.89176	-9.64124e-05	0.00111943	-0.00025796	-0.000128523	
4.89188	-0.000271849	0.000864312	-0.000248724	0.000166681	
4.892	-0.000419402	0.0010152	-6.64713e-05	0.000551846	
4.89212	-0.000566954	0.00151411	0.000115781	0.000536915	
4.89224	-0.000714507	0.00161063	7.81594e-05	0.000481892	
4.89237	-0.000415916	0.00112713	4.05372e-05	0.000426948	
4.89249	-0.00014521	0.000621878	0.000219185	0.000346914	
4.89261	0.000125498	0.000464641	5.18016e-05	0.000266958	
4.89273	8.62852e-05	0.000474609	-0.000236784	0.000139404	
4.89285	4.70728e-05	0.000484578	-0.000179337	1.19284e-05	
4.89297	7.86223e-06	0.000516295	6.55437e-05	-0.000115626	
4.8931	-3.13502e-05	0.00054802	0.000310424	-0.000243101	
4.89322	-5.66207e-05	0.000605114	0.000115556	-7.55303e-05	
4.89334	-8.18893e-05	0.000662208	-7.93124e-05	9.2119e-05	
4.89346	-0.00010716	0.000545301	1.41794e-05	0.00025969	
4.89358	-0.000132358	0.000428386	0.000107671	0.000427339	
4.8937	-5.19007e-05	0.00030604	6.41919e-05	0.000277273	
4.89383	2.85562e-05	0.000183694	2.07126e-05	0.000127289	
4.89395	0.000109013	0.000235349	-2.27666e-05	0.000217326	
4.89407	0.000189543	0.000287011	-6.62459e-05	0.000307444	
4.89419	0.000349004	0.000208162	-0.000199838	0.000412486	
4.89431	0.000508467	0.000129312	-0.000333429	0.00051761	
4.89443	0.000310084	0.000340477	-0.000294005	0.000382554	
4.89455	0.000111774	0.000551641	-0.000254581	0.000247575	
4.89468	1.63913e-07	0.000294596	4.04245e-05	0.000163868	
4.8948	0.000111701	3.75584e-05	0.00033543	8.01608e-05	
4.89492	0.000320829	-4.54858e-05	0.000652063	0.000236556	
4.89504	0.000158174	-0.000128523	0.000622664	0.000392947	
4.89516	-0.000111371	-1.58027e-05	0.000431062	0.000349257	
4.89528	-0.000157844	9.69172e-05	0.00023946	0.000305567	
4.89541	-0.00012996	0.000209637	0.000314592	0.000501979	
4.89553	-0.000102077	0.000322357	0.000389723	0.000698391	
4.89565	2.1005e-05	0.000326321	0.00026931	0.000969835	
4.89577	0.000144159	0.000330284	0.000148898	0.00124128	
4.89589	0.000267314	0.000334248	5.01117e-05	0.000952482	
4.89601	0.000390468	0.000338212	-4.86742e-05	0.00066369	
4.89614	-3.47625e-05	0.000124671	-0.000342103	0.000705034	
4.89626	-0.000459993	-8.88705e-05	-0.000289499	0.000746381	
4.89638	-0.000513438	-3.41535e-05	6.58813e-05	0.000787728	
4.8965	-0.000566881	2.05636e-05	0.000421262	0.000829071	
4.89662	-0.000383602	2.13534e-05	0.00046936	0.000921376	
4.89674	-0.000200324	-0.000325866	0.000171426	0.00101368	
4.89687	-1.70451e-05	-0.000535324	6.81342e-05	0.00110599	
4.89699	0.000166234	-0.00016477	-3.5157e-05	0.00119829	
4.89711	0.000107853	0.000332661	-0.000149262	0.00112052	
4.89723	4.947e-05	0.000482082	-0.000263367	0.00104276	
4.89735	-8.91276e-06	0.000341497	4.60492e-06	0.000724886	
4.89747	-6.7221e-05	0.000200912	0.000272577	0.000407018	
4.8976	-0.000100043	0.000274204	0.000208935	0.000559349	
4.89772	-0.000132864	0.000347503	-0.000200739	0.000711679	
4.89784	5.73844e-05	0.000420801	-0.000343679	0.00046384	
4.89796	0.000247635	0.000494093	-0.000140589	0.000216	
4.89808	0.000107924	0.000273757	5.16889e-05	5.81965e-05	
4.8982	-3.1786e-05	5.34132e-05	-0.000102066	-9.96031e-05	
4.89833	-0.000171496	-9.44212e-05	-3.955e-05	-0.000257406	
4.89845	-0.000311134	0.000105754	2.29655e-05	-0.000415206	
4.89857	-0.000199161	0.000290744	9.50554e-05	-0.000436153	
4.89869	-8.71178e-05	0.000127733	0.000167145	-0.000457022	
4.89881	2.49259e-05	0.000124216	6.62194e-05	-0.00047797	
4.89893	0.00013697	0.000468716	-3.47067e-05	-0.000498835	
4.89906	0.000118889	0.00095097	-0.000247372	-0.000554796	
4.89918	0.000100808	0.000853203	-0.000460037	-0.000610679	
4.8993	8.27275e-05	0.00046543	-0.000499687	-0.000666641	
4.89942	6.46468e-05	7.76574e-05	-0.000539336	-0.000722524	
4.89954	4.99785e-05	0.00039497	-0.000445619	-0.000368312	
4.89966	3.53828e-05	0.000712283	-0.000351902	-1.4022e-05	
4.89979	2.07871e-05	0.000507571	-0.000431201	2.0057e-05	
4.89991	6.19143e-06	0.000302866	-0.0005105	-0.00034596	
4.90003	5.53764e-06	8.00341e-05	-0.000593403	-0.000627015	
4.90015	4.88386e-06	-0.000142798	-0.000676307	-0.000667892	
4.90027	4.23007e-06	4.03896e-05	-0.00075921	-0.000628814	
4.90039	3.57814e-06	0.00022357	-0.000842114	-0.000589658	
4.90052	-0.000285791	0.000254951	-0.000535732	-0.000673756	
4.90064	-0.000575161	0.000286326	-0.000229349	-0.000757776	
4.90076	-0.000641458	0.000317708	9.86597e-05	-0.000601772	
4.90088	-0.000707755	0.00034909	8.06372e-05	-0.00044569	
4.901	-0.000606747	-1.71362e-07	-3.47067e-05	-0.000149626	
4.90112	-0.00050574	-0.000349425	-0.000150051	0.000146516	
4.90125	-0.000627805	-0.000292674	0.000116682	4.24087e-05	
4.90137	-0.000749798	-0.000235915	0.000383415	-6.162e-05	
4.90149	-0.000514019	0.000159793	0.000281588	-0.000310786	
