,mieszanina_metabolitow
9.53871,-0.000486043
9.53883,-0.000574113
9.53895,-0.000236788
9.53907,7.39493E-05
9.53919,0.000384687
9.53932,0.000141525
9.53944,-0.000101637
9.53956,-0.000132101
9.53968,-0.000162566
9.5398,-0.000128778
9.53992,-9.49898E-05
9.54005,1.85594E-05
9.54017,0.000132109
9.54029,0.000174759
9.54041,-0.000207986
9.54053,-0.00059073
9.54065,-0.00054808
9.54078,-0.000150934
9.5409,0.000246212
9.54102,0.00031545
9.54114,0.000384687
9.54126,0.000296617
9.54138,0.000208547
9.5415,0.000226826
9.54163,0.000245105
9.54175,-9.33283E-05
9.54187,-0.000431761
9.54199,-0.000256175
9.54211,0.000344807
9.54223,0.000589492
9.54236,0.000408782
9.54248,-9.98368E-05
9.5426,-0.00018306
9.54272,-6.24485E-05
9.54284,5.81634E-05
9.54296,-7.33509E-06
9.54309,-7.28341E-05
9.54321,0.000126432
9.54333,0.000325697
9.54345,0.000170467
9.54357,1.5236E-05
9.54369,5.27627E-05
9.54382,9.02894E-05
9.54394,0.000127816
9.54406,0.000165343
9.54418,-7.61215E-06
9.5443,-0.000180568
9.54442,-0.000247174
9.54455,-0.000313781
9.54467,-0.00048452
9.54479,-0.00065526
9.54491,-0.000595577
9.54503,-0.000110499
9.54515,0.000318081
9.54528,0.000321266
9.5454,0.000235827
9.54552,0.000150388
9.54564,4.27924E-05
9.54576,-6.48023E-05
9.54588,-0.000411682
9.54601,-0.000333167
9.54613,-0.000102606
9.54625,0.000127955
9.54637,3.0607E-05
9.54649,-6.67409E-05
9.54661,0.000146095
9.54674,0.000358931
9.54686,0.000217271
9.54698,7.56113E-05
9.5471,0.000128924
9.54722,0.000182237
9.54734,0.00023555
9.54747,0.000288863
9.54759,0.000240258
9.54771,0.000191653
9.54783,-0.000326659
9.54795,-0.000844971
9.54807,-0.000676447
9.5482,-8.25273E-05
9.54832,0.000343007
9.54844,5.95483E-05
9.54856,-0.000410021
9.54868,-0.000454194
9.5488,-0.000143872
9.54892,0.000166451
9.54905,8.46121E-05
9.54917,2.77349E-06
9.54929,0.000133632
9.54941,0.000264491
9.54953,0.000342175
9.54965,0.00041986
9.54978,1.25034E-06
9.5499,-0.00041736
9.55002,-0.00046181
9.55014,-0.000506261
9.55026,-0.000338014
9.55038,-0.000169767
9.55051,-0.000169905
9.55063,-0.000170044
9.55075,0.000184314
9.55087,0.000538671
9.55099,0.000416675
9.55111,0.000294679
9.55124,-4.00152E-05
9.55136,-0.00037471
9.55148,-0.000541018
9.5516,-0.000707326
9.55172,-0.000146918
9.55184,0.00041349
9.55197,0.000513608
9.55209,-0.000237065
9.55221,-0.000686417
9.55233,-0.000284978
9.55245,0.000630481
9.55257,0.000695148
9.5527,0.000228072
9.55282,-0.000239004
9.55294,0.000114799
9.55306,0.000468603
9.55318,0.000184314
9.5533,-9.99751E-05
9.55343,-0.000224741
9.55355,-0.000349507
9.55367,-0.000261575
9.55379,-0.000173644
9.55391,-9.19434E-05
9.55403,-1.02432E-05
9.55416,-0.000141241
9.55428,-0.000272238
9.5544,-0.000208262
9.55452,-0.000144287
9.55464,-0.000434807
9.55476,-0.000725328
9.55489,-0.000627011
9.55501,-0.000528694
9.55513,-0.000643074
9.55525,-0.000757454
9.55537,-0.000685724
9.55549,-0.000613994
9.55562,-0.000542264
9.55574,-0.000470534
9.55586,-0.000291348
9.55598,-0.000112161
9.5561,6.70259E-05
9.55622,0.000246212
9.55634,0.000110784
9.55647,-2.46446E-05
9.55659,5.26244E-05
9.55671,0.000129893
9.55683,8.8662E-06
9.55695,-0.000112161
9.55707,-0.000233188
9.5572,-0.000354215
9.55732,-0.000187214
9.55744,-2.02134E-05
9.55756,-6.59102E-05
9.55768,-0.000111607
9.5578,-0.000336213
9.55793,-0.00056082
9.55805,-0.000289132
9.55817,-1.74442E-05
9.55829,0.000174482
9.55841,0.000366409
9.55853,0.000203839
9.55866,4.12692E-05
9.55878,-6.92336E-05
9.5589,-0.000179737
9.55902,-7.75424E-05
9.55914,2.46526E-05
9.55926,0.00010026
9.55939,0.000175867
9.55951,-0.000103021
9.55963,-0.00038191
9.55975,7.20467E-06
9.55987,0.000396319
9.55999,0.00028914
9.56012,0.00018196
9.56024,0.00018556
9.56036,0.000189161
9.56048,-1.99363E-05
9.5606,-0.000229034
9.56072,-9.91444E-05
9.56085,3.07453E-05
9.56097,0.000160635
9.56109,0.000290524
9.56121,0.000362808
9.56133,0.000435092
9.56145,6.42562E-05
9.56158,-0.00030658
9.5617,-0.000625903
9.56182,-9.44362E-05
9.56194,0.000410444
9.56206,0.000489928
9.56218,-4.20925E-05
9.56231,-0.000574113
9.56243,-0.000494629
9.56255,-0.000415144
9.56267,-0.000201616
9.56279,1.19125E-05
9.56291,-0.000129055
9.56304,-0.000270023
9.56316,5.87171E-05
9.56328,0.000387457
9.5634,0.000361701
9.56352,0.000335944
9.56364,-2.04905E-05
9.56376,-0.000376925
9.56389,-0.000237065
9.56401,-9.72054E-05
9.56413,9.58284E-05
9.56425,0.000288863
9.56437,-1.43978E-05
9.56449,-0.000317658
9.56462,-0.000432592
9.56474,-0.000547526
9.56486,-0.000307965
9.56498,-6.84029E-05
9.5651,7.36727E-05
9.56522,0.000215748
9.56535,0.000145126
9.56547,7.45035E-05
9.56559,-0.000123793
9.56571,-0.000322089
9.56583,-0.000307688
9.56595,-0.000293286
9.56608,-0.000509307
9.5662,-0.000725328
9.56632,-0.000445055
9.56644,-0.000164781
9.56656,-0.000304364
9.56668,-0.000443947
9.56681,-0.000229034
9.56693,-1.41207E-05
9.56705,1.46823E-05
9.56717,4.34848E-05
9.56729,0.000284985
9.56741,0.000526486
9.56754,0.000167005
9.56766,-0.000192476
9.56778,-0.00033926
9.5679,-0.000486043
9.56802,-0.000331505
9.56814,-0.000176967
9.56827,-0.000235127
9.56839,-0.000293286
9.56851,-0.00038468
9.56863,-0.000476073
9.56875,-0.000212971
9.56887,5.01317E-05
9.569,0.000144849
9.56912,0.000239565
9.56924,-2.02134E-05
9.56936,-0.000279993
9.56948,0.000132247
9.5696,0.000544487
9.56973,0.000460433
9.56985,0.000376379
9.56997,8.40584E-05
9.57009,-0.000208262
9.57021,-0.000146087
9.57033,-8.39122E-05
9.57046,-9.92827E-05
9.57058,-0.000114653
9.5707,-0.000130024
9.57082,-0.000145395
9.57094,-6.32792E-05
9.57106,1.88365E-05
9.57118,0.000100952
9.57131,0.000183068
9.57143,6.301E-05
9.57155,-5.70477E-05
9.57167,0.00017739
9.57179,0.000411828
9.57191,7.46418E-05
9.57204,-0.000262545
9.57216,-0.000387034
9.57228,-0.000511523
9.5724,-0.000530771
9.57252,-0.000550019
9.57264,-0.000356569
9.57277,-0.00016312
9.57289,-7.60187E-05
9.57301,1.10818E-05
9.57313,9.81828E-05
9.57325,0.000185283
9.57337,-3.25376E-05
9.5735,-0.000250359
9.57362,-0.00046818
9.57374,-0.000686001
9.57386,-0.000185968
9.57398,0.000314065
9.5741,0.000176006
9.57423,3.79458E-05
9.57435,9.26438E-05
9.57447,0.000147341
9.57459,-1.06585E-05
9.57471,-0.000168659
9.57483,-0.000207016
9.57496,-0.000245374
9.57508,-0.000283732
9.5752,-0.000322089
9.57532,-0.000444085
9.57544,-0.000566082
9.57556,-4.99855E-05
9.57569,0.000466111
9.57581,0.000224472
9.57593,-1.7167E-05
9.57605,-4.61084E-05
9.57617,-7.50497E-05
9.57629,-0.000229172
9.57642,-0.000383295
9.57654,-0.000182922
9.57666,1.74516E-05
9.57678,0.000164651
9.5769,0.00031185
9.57702,-3.72459E-05
9.57715,-0.000386341
9.57727,-0.000123377
9.57739,0.000139587
9.57751,4.80549E-05
9.57763,-4.34774E-05
9.57775,-9.95598E-05
9.57788,-0.000155642
9.578,0.000142772
9.57812,0.000441185
9.57824,0.000148034
9.57836,-0.000145118
9.57848,-0.000225572
9.5786,-0.000306026
9.57873,-0.00012947
9.57885,4.70853E-05
9.57897,-0.000272653
9.57909,-0.000592392
9.57921,-0.000219756
9.57933,0.00015288
9.57946,0.000312819
9.57958,0.000472757
9.5797,0.000384549
9.57982,0.00029634
9.57994,0.000208132
9.58006,0.000119923
9.58019,0.000115907
9.58031,0.000111891
9.58043,0.000107876
9.58055,0.00010386
9.58067,6.78935E-06
9.58079,-9.02819E-05
9.58092,-0.000187353
9.58104,-0.000284424
9.58116,0.000168043
9.58128,0.00062051
9.5814,0.000700756
9.58152,0.000355608
9.58165,-1.16974E-05
9.58177,4.63929E-05
9.58189,0.000290594
9.58201,0.000109399
9.58213,-6.29332E-05
9.58225,-0.000235265
9.58238,6.21099E-05
9.5825,0.000359485
9.58262,0.000178291
9.58274,-2.90431E-06
9.58286,0.00014381
9.58298,0.000290524
9.58311,0.000492352
9.58323,0.000268784
9.58335,7.18031E-05
9.58347,-0.000125178
9.58359,0.000253898
9.58371,0.000632973
9.58384,0.000515754
9.58396,-2.68602E-05
9.58408,-0.000596062
9.5842,-0.000456271
9.58432,3.80151E-05
9.58444,0.000532302
9.58457,0.000348615
9.58469,0.000164927
9.58481,-1.87596E-05
9.58493,-0.000202447
9.58505,-0.000323889
9.58517,-0.000445332
9.5853,-7.04797E-05
9.58542,0.000304372
9.58554,0.000174067
9.58566,4.37619E-05
9.58578,2.08104E-06
9.5859,0.000385795
9.58602,0.000488128
9.58615,0.000165066
9.58627,-0.000157996
9.58639,-5.56633E-05
9.58651,0.000294817
9.58663,0.000219902
9.58675,5.63632E-05
9.58688,-0.000107176
9.587,-0.000157996
9.58712,-0.000208816
9.58724,-0.000259637
9.58736,-0.000310457
9.58748,-0.000104268
9.58761,0.000101922
9.58773,9.54131E-05
9.58785,8.8905E-05
9.58797,8.01808E-05
9.58809,7.14571E-05
9.58821,6.2733E-05
9.58834,5.40093E-05
9.58846,-3.89074E-05
9.58858,-0.000131825
9.5887,-0.000153842
9.58882,0.000249536
9.58894,0.000546218
9.58907,0.000133909
9.58919,-0.000606309
9.58931,-0.000637535
9.58943,-0.00014588
9.58955,0.000345776
9.58967,0.000243651
9.5898,0.000141525
9.58992,0.000203354
9.59004,0.000265183
9.59016,-2.74833E-05
9.59028,-0.00032015
9.5904,-6.33486E-05
9.59053,0.000193453
9.59065,-4.6039E-05
9.59077,-0.000285531
9.59089,0.000145749
9.59101,0.000577029
9.59113,0.00049429
9.59126,-1.38436E-05
9.59138,-0.000260537
9.5915,-8.18349E-05
9.59162,-0.000142418
9.59174,-0.000203
9.59186,-0.00017939
9.59199,0.000269615
9.59211,0.000390711
9.59223,8.64123E-05
9.59235,-0.000364116
9.59247,-0.00038925
9.59259,-0.000325758
9.59272,-0.000262268
9.59284,-0.00036557
9.59296,-0.000468872
9.59308,-0.000217679
9.5932,3.35145E-05
9.59332,0.000320158
9.59345,0.000606801
9.59357,0.000255352
9.59369,-9.60976E-05
9.59381,4.87468E-05
9.59393,0.000193592
9.59405,1.05282E-05
9.59417,-0.000172536
9.5943,-0.000266976
9.59442,6.3979E-05
9.59454,0.000208824
9.59466,-7.17262E-05
9.59478,-0.000168936
9.5949,0.00015925
9.59503,0.000274738
9.59515,-3.51686E-05
9.59527,-0.00021214
9.59539,3.62843E-05
9.59551,-5.20628E-05
9.59563,-0.000565805
9.59576,-0.000961013
9.59588,-0.000647228
9.596,2.1052E-05
9.59612,-1.96597E-05
9.59624,-0.000450317
9.59636,-0.000455579
9.59649,-0.000248143
9.59661,-4.07077E-05
9.59673,-0.000296194
9.59685,-0.000551681
9.59697,-0.000310873
9.59709,-7.00644E-05
9.59722,-6.41099E-05
9.59734,-5.81555E-05
9.59746,-5.22011E-05
9.59758,-4.62467E-05
9.5977,-5.69094E-05
9.59782,-6.75721E-05
9.59795,0.000134463
9.59807,0.000336498
9.59819,0.000148587
9.59831,-3.93232E-05
9.59843,-0.000227234
9.59855,-0.000415144
9.59868,-0.000449624
9.5988,-0.000484105
9.59892,-2.22908E-05
9.59904,0.000439524
9.59916,0.00039175
9.59928,0.000343976
9.59941,0.000296202
9.59953,0.000248428
9.59965,0.000174067
9.59977,9.9706E-05
9.59989,2.53446E-05
9.60001,-4.90164E-05
9.60014,7.60266E-05
9.60026,0.00020107
9.60038,-1.7965E-06
9.6005,-0.000204662
9.60062,-0.000333721
9.60074,-3.73842E-05
9.60087,0.000258952
9.60099,0.000129893
9.60111,4.51468E-05
9.60123,-3.95998E-05
9.60135,0.000203562
9.60147,0.000446724
9.60159,0.000387457
9.60172,0.00032819
9.60184,0.000268922
9.60196,0.000209655
9.60208,8.39196E-05
9.6022,-4.18154E-05
9.60232,4.51468E-05
9.60245,0.000132109
9.60257,-2.35368E-05
9.60269,-0.000179183
9.60281,0.000134878
9.60293,0.00044894
9.60305,0.000302156
9.60318,-0.000270022
9.6033,-0.000248421
9.60342,0.000198577
9.60354,0.000580214
9.60366,0.000252859
9.60378,-0.000101083
9.60391,-2.963E-05
9.60403,0.000236796
9.60415,0.000503222
9.60427,0.000158142
9.60439,-0.000186937
9.60451,-0.000197046
9.60464,-0.000207155
9.60476,-4.56583E-06
9.60488,0.000198023
9.605,0.000205639
9.60512,0.000213255
9.60524,-0.000107037
9.60537,-0.00042733
9.60549,-0.000649028
9.60561,-0.000445332
9.60573,-1.12127E-05
9.60585,0.000422907
9.60597,0.000325282
9.6061,-0.000197738
9.60622,-0.00039285
9.60634,-0.000162566
9.60646,0.000220594
9.60658,0.000178359
9.6067,4.75007E-05
9.60683,-8.3358E-05
9.60695,7.82423E-05
9.60707,0.000239843
9.60719,0.000188745
9.60731,0.000137648
9.60743,0.000205085
9.60756,0.000272523
9.60768,-1.45361E-05
9.6078,-0.000301595
9.60792,-0.000300625
9.60804,-0.000299656
9.60816,-0.000298687
9.60829,-0.000297717
9.60841,-0.000148857
9.60853,3.71042E-09
9.60865,-0.000179044
9.60877,-0.000358093
9.60889,-0.000408636
9.60901,-3.37842E-05
9.60914,0.000341068
9.60926,0.000290524
9.60938,0.000197885
9.6095,0.000105245
9.60962,1.2605E-05
9.60974,-8.00346E-05
9.60987,-0.000358785
9.60999,-0.00021214
9.61011,0.000430799
9.61023,0.000648344
9.61035,3.28227E-05
9.61047,-0.000582699
9.6106,-0.000728513
9.61072,-0.000165335
9.61084,9.20896E-05
9.61096,-7.58804E-05
9.61108,-0.000226126
9.6112,4.90239E-05
9.61133,0.000442708
9.61145,0.000410998
9.61157,0.000290663
9.61169,0.000170328
9.61181,-6.07865E-05
9.61193,-0.000291902
9.61206,-0.000292594
9.61218,0.000132109
9.6123,0.000578275
9.61242,0.000599047
9.61254,0.000150111
9.61266,0.00012657
9.61279,0.000379979
9.61291,0.000633388
9.61303,0.000417091
9.61315,0.000200793
9.61327,9.63826E-05
9.61339,-8.02752E-06
9.61352,-6.08899E-06
9.61364,-4.15044E-06
9.61376,4.87468E-05
9.61388,0.000101645
9.614,-5.81555E-05
9.61412,-0.000217956
9.61425,-2.4783E-05
9.61437,0.00016839
9.61449,-0.000134732
9.61461,-0.000437854
9.61473,-0.000353246
9.61485,-0.000268638
9.61498,-7.76807E-05
9.6151,0.000113276
9.61522,0.000122554
9.61534,0.000131832
9.61546,-7.15875E-05
9.61558,-0.000275007
9.61571,-5.96787E-05
9.61583,0.00015565
9.61595,0.000144987
9.61607,0.000134325
9.61619,-7.06184E-05
9.61631,-0.000488259
9.61643,-0.000826138
9.61656,-0.000738622
9.61668,-1.74442E-05
9.6168,0.000491036
9.61692,0.000228487
9.61704,-0.000246759
9.61716,-0.000207986
9.61729,0.000256183
9.61741,0.000365855
9.61753,5.01317E-05
9.61765,-0.000216848
9.61777,-0.00027113
9.61789,-0.000258944
9.61802,-0.000246759
9.61814,0.000257706
9.61826,0.00076217
9.61838,0.000788065
9.6185,0.000104968
9.61862,-0.000261298
9.61875,8.14269E-05
9.61887,0.000512777
9.61899,0.000235134
9.61911,-5.69094E-05
9.61923,7.6442E-05
9.61935,0.000404766
9.61948,0.000307695
9.6196,-0.000314473
9.61972,-0.000511246
9.61984,-0.000194
9.61996,0.000123247
9.62008,-1.30129E-05
9.62021,-0.000149272
9.62033,-0.000285531
9.62045,-0.000421791
9.62057,-0.000172536
9.62069,7.67191E-05
9.62081,0.000365855
9.62094,0.000229595
9.62106,-1.74441E-05
9.62118,-5.17857E-05
9.6213,-1.96598E-05
9.62142,1.24667E-05
9.62154,-0.000219064
9.62167,-0.000450594
9.62179,-0.000190261
9.62191,0.00028277
9.62203,0.000377625
9.62215,4.70854E-05
9.62227,-0.000190399
9.6224,-2.48851E-06
9.62252,0.000400335
9.62264,0.000377764
9.62276,5.12743E-06
9.62288,-0.000154811
9.623,2.97758E-05
9.62313,0.000214363
9.62325,-8.40504E-05
9.62337,-0.000382464
9.62349,-0.000244405
9.62361,-0.000106345
9.62373,-7.46343E-05
9.62385,-4.29233E-05
9.62398,5.76093E-05
9.6241,0.000158142
9.62422,-0.000211032
9.62434,-0.000580206
9.62446,-0.00041099
9.62458,0.000183622
9.62471,0.000166728
9.62483,-0.000275562
9.62495,-0.000479673
9.62507,-0.00025839
9.62519,0.000162296
9.62531,0.000157589
9.62544,1.55131E-05
9.62556,8.61352E-05
9.62568,8.14269E-05
9.6258,-0.000348676
9.62592,-0.000680878
9.62604,-0.000304087
9.62617,0.000125878
9.62629,0.000130447
9.62641,-0.000159658
9.62653,-2.43676E-05
9.62665,0.000319189
9.62677,0.000450048
9.6269,0.000235273
9.62702,2.0498E-05
9.62714,-0.000101221
9.62726,-0.000222941
9.62738,-0.000129747
9.6275,-3.65535E-05
9.62763,5.66402E-05
9.62775,0.000149834
9.62787,-6.93723E-05
9.62799,-0.000288578
9.62811,-0.000153288
9.62823,-1.79978E-05
9.62836,0.000272384
9.62848,0.000562766
9.6286,0.000480928
9.62872,-2.63066E-05
9.62884,-0.000339675
9.62896,-0.000227649
9.62909,0.000212286
9.62921,0.000226826
9.62933,-0.000121993
9.62945,-0.000470811
9.62957,-0.000349923
9.62969,-0.000229034
9.62982,-0.00015578
9.62994,-8.25273E-05
9.63006,0.000203424
9.63018,0.000489375
9.6303,0.000376517
9.63042,0.00026366
9.63055,-6.18943E-05
9.63067,-0.000387449
9.63079,-0.00042276
9.63091,-0.000458071
9.63103,-0.000280685
9.63115,-0.000103299
9.63127,-0.000118669
9.6314,-0.00013404
9.63152,-0.000149411
9.63164,-0.000164781
9.63176,-0.000112299
9.63188,-5.98175E-05
9.632,-0.000113684
9.63213,-0.000167551
9.63225,-6.50437E-06
9.63237,0.000154542
9.63249,-0.000136394
9.63261,-0.00042733
9.63273,-0.00058533
9.63286,-3.43379E-05
9.63298,0.000357131
9.6331,0.000323204
9.63322,6.77184E-05
9.63334,-0.000187768
9.63346,2.64523E-05
9.63359,0.000240673
9.63371,0.000244827
9.63383,0.000248982
9.63395,0.000253136
9.63407,0.00025729
9.63419,0.00031905
9.63432,0.00038081
9.63444,0.000495744
9.63456,0.000185283
9.63468,-0.000293563
9.6348,-0.000347015
9.63492,-0.000311842
9.63505,-0.000276669
9.63517,-0.000383295
9.63529,-0.000489921
9.63541,-0.00024205
9.63553,5.81981E-06
9.63565,-1.66129E-05
9.63578,-3.90462E-05
9.6359,0.000151218
9.63602,0.000341483
9.63614,0.000141802
9.63626,-5.78789E-05
9.63638,-4.48623E-05
9.63651,-3.18452E-05
9.63663,-0.000175029
9.63675,-0.000318211
9.63687,-0.000106899
9.63699,0.000104414
9.63711,-5.6494E-05
9.63724,-0.000217402
9.63736,-2.38139E-05
9.63748,0.000169774
9.6376,3.97461E-05
9.63772,-9.02819E-05
9.63784,-0.000246897
9.63797,2.18828E-05
9.63809,9.56901E-05
9.63821,0.000169497
9.63833,5.71939E-05
9.63845,-5.51091E-05
9.63857,0.000190407
9.63869,0.000435923
9.63882,0.000185145
9.63894,-6.56331E-05
9.63906,-1.06585E-05
9.63918,4.4316E-05
9.6393,0.000338575
9.63942,0.00020744
9.63955,7.25649E-05
9.63967,-6.23101E-05
9.63979,-1.10744E-05
9.63991,4.01614E-05
9.64003,-0.000139025
9.64015,-0.000318211
9.64028,-0.000142902
9.6404,3.24067E-05
9.64052,-0.000142348
9.64064,-0.000317104
9.64076,-0.000731144
9.64088,-0.000719789
9.64101,-0.000353938
9.64113,1.19125E-05
9.64125,4.98546E-05
9.64137,8.77972E-05
9.64149,-9.13533E-06
9.64161,-0.000106068
9.64174,-0.000203
9.64186,-0.000299933
9.64198,4.18233E-05
9.6421,0.00038358
9.64222,0.000494914
9.64234,0.000180852
9.64247,-0.0001177
9.64259,9.14325E-06
9.64271,0.000348684
9.64283,0.000262829
9.64295,-0.000115484
9.64307,-6.84029E-05
9.6432,0.000191376
9.64332,2.57604E-05
9.64344,-0.000256867
9.64356,-0.0001141
9.64368,0.000498375
9.6438,0.000685455
9.64393,0.000207855
9.64405,-0.000269745
9.64417,5.95811E-06
9.64429,0.000281662
9.64441,-4.97088E-05
9.64453,-0.000381079
9.64466,-0.000100945
9.64478,0.000179191
9.6449,0.000193453
9.64502,-0.000217679
9.64514,-0.000389526
9.64526,-0.000561374
9.64539,-0.000276808
9.64551,7.75835E-06
9.64563,0.000531609
9.64575,0.000630065
9.64587,-1.59209E-05
9.64599,-0.000661907
9.64611,-0.000678662
9.64624,-0.000270023
9.64636,8.87662E-05
9.64648,2.21599E-05
9.6466,8.72789E-06
9.64672,-4.70411E-06
9.64684,0.000163543
9.64697,0.00033179
9.64709,0.000500037
9.64721,0.000668284
9.64733,0.000221979
9.64745,-0.000224326
9.64757,-0.000174336
9.6477,-0.000124347
9.64782,-0.000260468
9.64794,-0.000396588
9.64806,-0.000444085
9.64818,-6.61873E-05
9.6483,8.01808E-05
9.64843,-0.000198846
9.64855,-0.000451286
9.64867,-0.000278331
9.64879,1.42669E-05
9.64891,0.000306864
9.64903,0.000652636
9.64916,0.000573013
9.64928,4.90239E-05
9.6494,-0.000474965
9.64952,-0.000626734
9.64964,-0.000353107
9.64976,-0.000199123
9.64989,-4.51389E-05
9.65001,0.000135432
9.65013,0.000316004
9.65025,4.12693E-05
9.65037,-0.000233465
9.65049,-0.000295502
9.65062,-0.000357538
9.65074,-0.000468319
9.65086,-0.000579099
9.65098,-0.000601254
9.6511,-0.000198016
9.65122,0.000151911
9.65135,7.6442E-05
9.65147,-8.76509E-05
9.65159,-0.000251743
9.65171,-0.000220864
9.65183,-0.000189984
9.65195,-0.000159104
9.65208,-0.000128224
9.6522,-8.40505E-05
9.65232,-3.98769E-05
9.65244,4.29665E-06
9.65256,4.84702E-05
9.65268,7.04876E-05
9.65281,9.2505E-05
9.65293,0.000114523
9.65305,0.00013654
9.65317,0.00020467
9.65329,0.0002728
9.65341,-1.35665E-05
9.65353,-0.000299933
9.65366,3.05005E-06
9.65378,0.000306033
9.6539,0.00013931
9.65402,-2.74144E-05
9.65414,-0.000306026
9.65426,-0.000159242
9.65439,0.000102752
9.65451,0.000364747
9.65463,0.000298833
9.65475,0.000232919
9.65487,-1.91056E-05
9.65499,-0.00027113
9.65512,-0.000167966
9.65524,0.000360593
9.65536,0.000676454
9.65548,0.000566921
9.6556,0.000182652
9.65572,-0.000201616
9.65585,-9.65336E-07
9.65597,0.000199685
9.65609,0.000300633
9.65621,-2.38139E-05
9.65633,-0.00016215
9.65645,0.000124908
9.65658,0.000314481
9.6567,7.86577E-05
9.65682,-0.000485074
9.65694,-0.000623411
9.65706,-0.00012767
9.65718,0.00036807
9.65731,0.000411829
9.65743,-0.000253405
9.65755,-0.000599593
9.65767,-0.000236788
9.65779,0.000418475
9.65791,0.000648344
9.65804,0.00014928
9.65816,-0.000349784
9.65828,-0.000237342
9.6584,-0.000124901
9.65852,-0.000109945
9.65864,-9.49898E-05
9.65877,0.000132663
9.65889,0.000360316
9.65901,0.000152396
9.65913,-5.55245E-05
9.65925,-5.07473E-05
9.65937,-4.59701E-05
9.6595,-7.2211E-05
9.65962,-9.8452E-05
9.65974,-0.000124693
9.65986,-0.000150934
9.65998,-0.000130647
9.6601,-0.000110361
9.66023,0.000264422
9.66035,0.000639204
9.66047,0.000216371
9.66059,-0.000206463
9.66071,-0.000416598
9.66083,-0.000626734
9.66095,-0.000271753
9.66108,8.32271E-05
9.6612,0.000438208
9.66132,0.000793189
9.66144,0.000332829
9.66156,-0.000127532
9.66168,-9.15974E-05
9.66181,-5.56633E-05
9.66193,-8.65106E-06
9.66205,3.83616E-05
9.66217,8.53739E-05
9.66229,0.000132386
9.66241,8.63429E-05
9.66254,4.03002E-05
9.66266,-5.743E-06
9.66278,-5.17857E-05
9.6629,-0.000203623
9.66302,-0.000355462
9.66314,-0.000507299
9.66327,-0.000659137
9.66339,-0.000155157
9.66351,0.000348822
9.66363,0.000214709
9.66375,8.05962E-05
9.66387,-0.000210824
9.664,-0.000502245
9.66412,-0.000297371
9.66424,-9.24976E-05
9.66436,-0.000126909
9.66448,-0.00016132
9.6646,1.69668E-05
9.66473,0.000195254
9.66485,0.000398466
9.66497,0.000601678
9.66509,0.000308596
9.66521,1.55131E-05
9.66533,-0.000180083
9.66546,-0.000375679
9.66558,-0.000358577
9.6657,-0.000341475
9.66582,-0.000171497
9.66594,-1.51947E-06
9.66606,-0.000186037
9.66619,-0.000370555
9.66631,-0.000169559
9.66643,3.14377E-05
9.66655,0.000232434
9.66667,0.000433431
9.66679,0.000220525
9.66692,7.6201E-06
9.66704,7.4124E-06
9.66716,7.20471E-06
9.66728,0.000139933
